store_expense_id,store_id,expense_type,amount,expense_date
6258,199,Water,6651.73,2025-10-06
13676,179,repair,5607.24,2025-09-10
11639,188,Repair,4842.91,2026-02-20
8825,118,Internet,8791.38,
248,151,Security,9668.22,2025-08-21
4560,7,Internet,9969.65,2026-02-03
14609,147,Security,5163.97,2025-04-11
17535,43,Repair,9310.5,2026-02-20
19956,123,Electricity,9965.06,2025-12-06
19555,156,Internet,9319.2,2025-07-22
15912,12,Internet,7569.36,
12898,29,water,8746.28,
2433,40,Cleaning,9840.93,2025-10-19
1067,129,Water,2425.83,
819,57,Electricity,594.88,2025-05-13
284,159,Electricity,985.12,2025-04-24
533,26,Security,9966.54,2025-10-08
14418,155,Repair,6227.7,2025-07-22
18048,179,Internet,1428.55,2025-08-21
6784,90,Repair,3193.56,2025-06-29
9417,106,Water,6001.92,2025-05-25
4489,178,Repair,,2025-04-10
10206,136,Security,2091.57,2026-02-22
9680,30,repair,3322.75,2026-01-26
11945,172,Repair,9249.89,2025-06-11
1982,5,Cleaning,8036.3,2026-02-22
557,58,Repair,1383.45,2025-12-08
8600,173,Security,6571.06,2025-03-01
14608,180,Cleaning,6329.1,2025-07-07
2706,110,INTERNET,8081.2,2026-02-14
9549,14,Internet,4728.98,2025-04-05
12810,23,Repair,5986.8,2026-02-02
17221,174,Security,355.74,2025-12-12
3269,66,Cleaning,6302.84,2025-05-30
589,107,Cleaning,1324.06,2026-01-19
10597,150,Electricity,5500.01,2025-12-03
1892,113,Electricity,4044.87,2025-05-11
11842,70,Security,5956.84,2026-01-29
15064,126,Internet,2435.45,2025-09-16
1919,21,Cleaning,3945.68,2025-11-26
9541,179,Cleaning,1907.99,2025-12-23
17507,171,Repair,5080.14,2025-05-23
7133,158,Internet,6729.48,2025-03-29
17097,96,Internet,7483.51,2026-01-17
1117,130,cleaning,960.29,2025-09-21
18111,164,Internet,5085.44,2025-09-06
3348,28,Cleaning,2062.43,2025-09-29
9223,54,Internet,5344.57,2025-07-26
12501,107,Security,,2025-08-27
6395,143,Internet,9906.9,
7571,82,Security,3703.34,2025-11-19
19388,27,Electricity,5101.22,2026-02-02
16803,175,Cleaning,8289.68,2025-07-26
19886,154,Repair,5320.76,2025-08-05
14315,56,Electricity,7770.94,2025-08-08
14508,28,Internet,3647.82,2025-12-30
19386,134,Water,8833.23,2025-08-29
6532,152,Internet,9021.23,2025-10-08
1319,171,Cleaning,862.22,2025-07-13
13319,175,Electricity,8881.51,2025-03-04
16702,176,Water,602.69,2025-07-03
3464,177,Electricity,6013.06,2025-04-30
2122,76,Security,5076.81,2026-02-01
7274,145,Internet,283.16,2025-04-23
4936,134,,3548.92,2025-06-25
1293,189,Repair,5697.03,2026-02-11
19481,18,Security,3427.45,2025-08-23
11893,191,Cleaning,1283.19,2025-10-21
11029,67,Electricity,8319.72,2025-08-02
18479,74,Security,6096.84,2025-05-23
12182,192,Water,8908.63,2025-02-26
2614,77,Electricity,7422.0,2025-06-17
8528,153,Cleaning,7824.49,2025-10-22
10827,129,Security,305.04,2025-06-22
6508,144,Security,9155.63,2025-12-27
17148,127,SECURITY,2379.98,2025-04-29
11957,146,Cleaning,,
16413,180,Internet,,2025-12-08
17501,80,,2443.46,2026-02-03
13031,126,,3084.1,2025-07-09
10680,69,Repair,2888.52,2025-10-25
18647,43,Security,2501.4,2025-09-28
331,63,Internet,3591.93,2025-08-31
11162,136,Repair,3281.27,2025-07-11
19204,170,,482.51,2025-09-24
5665,93,Electricity,6201.94,2025-07-15
18471,183,Internet,5198.78,2025-12-13
5380,171,Electricity,2420.98,2025-10-02
1321,158,Repair,2508.68,2025-05-29
10516,6,Electricity,4966.55,
2839,178,Repair,7622.03,2025-08-13
10091,98,Internet,2251.7,2025-08-04
15906,21,Cleaning,1349.71,2025-02-27
1626,188,Internet,6915.55,2025-11-11
10520,119,Water,7074.07,2025-09-02
10911,88,internet,106.92,2025-11-28
11866,8,Repair,1345.43,2025-07-08
17012,68,Electricity,7979.9,2025-09-15
2246,119,Water,5238.38,2025-09-25
10463,79,Water,,2025-12-06
16072,47,Internet,5740.39,2025-05-06
9581,181,Water,2778.91,2026-02-23
15967,159,Cleaning,5471.49,2025-08-27
16914,53,Cleaning,2036.61,2025-11-27
16451,194,,8474.67,2025-07-20
10079,82,Water,615.56,2025-08-05
6790,58,Cleaning,5527.93,2025-03-24
16805,144,Cleaning,8831.93,2025-04-07
4628,189,Repair,5030.76,2025-10-22
5470,95,Cleaning,3628.77,2025-10-06
13053,127,Repair,9988.51,2025-05-14
580,150,Repair,2619.53,
18851,25,Security,9756.05,2025-06-09
11673,187,Internet,2368.07,2025-06-11
4951,139,,3980.78,2025-07-01
13447,77,Cleaning,3906.44,2025-03-20
12663,172,,6705.56,2025-08-16
19212,105,Security,7471.87,2025-09-13
1760,176,Internet,5502.2,2025-05-08
15868,99,Security,9257.01,2025-09-07
19966,29,Internet,908.87,2025-03-14
16008,101,Repair,658.32,2025-10-12
7057,110,Water,8036.43,2025-02-28
17516,71,Water,9415.16,2025-03-29
2641,48,Water,3015.62,2025-10-01
10675,30,Water,189.12,2026-01-22
18180,69,Security,3332.8,
11003,159,Electricity,5932.87,2025-03-25
11664,39,Water,7961.65,2026-01-09
3467,164,Cleaning,4578.96,2025-08-12
16734,68,Repair,6401.63,2025-06-19
11224,65,Internet,9156.0,2025-11-11
2078,178,Water,4539.83,2026-01-04
18082,22,Repair,4704.37,2025-07-18
612,38,Water,8004.13,2025-04-24
5913,149,Security,7118.7,2025-07-31
1961,1,Cleaning,1227.45,2025-04-27
14574,12,Internet,8530.94,2025-06-27
4814,143,Internet,5142.22,2025-10-28
2374,101,Repair,4327.81,2026-01-23
2394,82,Water,1468.81,2025-11-06
5114,5,REPAIR,7023.61,2025-05-07
1127,177,,915.52,2025-03-31
19494,170,Security,3182.1,2025-04-08
3185,27,Security,5174.31,2026-02-03
3551,79,Repair,8047.86,2025-10-03
10937,188,Repair,9049.03,2026-01-30
4212,6,Cleaning,5876.6,2025-07-02
4216,122,Cleaning,8209.67,2025-05-06
651,185,Electricity,914.86,2025-12-11
7241,174,Cleaning,8203.31,2025-09-24
19502,168,Water,4377.61,2025-07-02
12613,16,Water,2647.61,2025-09-05
3203,192,Repair,1978.94,2026-02-16
16332,149,Internet,6387.59,2025-10-20
669,19,Electricity,1906.34,2025-03-08
1671,115,Water,3837.2,2025-06-10
9393,9,Water,2392.3,2025-07-21
9451,18,,4513.0,2025-11-05
15350,86,Water,6240.87,
18472,180,Security,8441.44,2026-01-06
8738,197,Internet,845.83,2025-12-05
4853,33,Electricity,7763.58,2025-06-09
5556,169,Repair,7118.0,2025-04-30
16837,46,Water,5945.12,2025-06-15
3697,21,Water,9616.85,2025-04-22
14559,52,Water,6611.93,
1735,1,Cleaning,1350.57,2025-03-28
5421,24,Security,1962.97,2025-10-11
16416,195,Water,4054.43,2025-07-22
731,163,Internet,1684.44,2026-02-09
10147,38,Cleaning,7850.06,2025-07-19
6804,68,Repair,4670.28,2025-05-29
4728,188,Internet,8446.6,2025-02-26
6714,95,Water,8246.26,2025-11-21
3002,138,Water,7976.98,2025-10-24
15988,131,,3230.97,2025-06-24
6439,112,Electricity,1305.07,2026-01-10
15614,158,Repair,3560.05,2025-08-14
19776,136,Internet,5227.9,2025-03-03
7013,175,Cleaning,2832.75,2025-09-25
19223,98,Cleaning,7543.21,2025-11-02
8209,115,Electricity,3088.86,2025-04-27
16526,181,Repair,6337.73,2025-04-03
9887,145,Repair,,2025-07-13
15940,127,Electricity,8782.1,2025-04-15
17354,49,Repair,1593.18,2026-02-16
13618,35,Security,4275.6,2025-04-14
12692,166,Water,7353.94,2025-06-08
12604,149,Water,3914.85,2025-03-10
4011,58,Security,394.99,2026-02-05
2643,105,Cleaning,7829.15,2025-10-11
18378,36,Cleaning,5910.28,2026-01-05
17409,33,Electricity,1148.82,2025-04-16
2287,17,Electricity,9716.75,2025-06-09
7559,68,Repair,5309.41,2025-10-14
5137,154,Security,6051.97,2025-03-02
16778,166,Water,9087.47,2026-02-09
18343,77,Internet,8110.76,2025-09-12
14466,115,Water,3437.48,2025-07-22
11485,124,Water,1697.08,2025-09-15
17024,81,,266.8,2025-03-03
17761,128,Water,6425.3,
6771,147,Security,1172.76,2025-08-07
17290,169,Cleaning,5493.76,2026-01-12
9630,80,Repair,3885.43,2025-09-13
9311,8,,2685.42,2025-04-19
3142,76,Water,9211.63,2025-04-25
14426,82,Security,7705.32,2026-02-04
2316,23,repair,1358.32,2026-02-16
5139,31,Security,6846.99,2025-08-17
2167,53,Water,6359.71,
4166,43,Water,3917.83,
1149,17,Water,8513.29,2026-02-21
3964,180,Repair,5853.36,2026-01-22
13231,197,Electricity,514.03,2025-10-05
17589,177,Cleaning,3655.99,2025-09-28
14507,129,Electricity,8858.56,2025-04-30
12070,142,WATER,3264.28,2025-12-25
15301,162,Internet,9896.0,2026-01-04
534,111,Water,5576.55,2025-12-14
16903,94,Water,4518.43,2025-05-26
6741,89,,1752.31,2025-04-01
5980,168,Water,5779.14,
1115,137,Cleaning,5949.75,
14433,136,Cleaning,259.75,2025-11-20
7939,114,Security,3625.42,2025-09-06
19904,192,,669.12,2025-11-20
18410,110,Security,6199.42,2025-12-08
4236,17,Electricity,3191.94,2025-04-29
13829,70,Water,395.68,2025-07-25
7142,162,Repair,1369.11,2026-01-17
4688,180,Internet,156.62,2025-11-13
8192,101,Security,3980.15,2025-06-08
8138,83,Electricity,9639.99,2025-08-06
10708,85,Internet,5403.89,2025-04-05
3897,72,Water,1507.04,2025-04-12
5237,190,Security,6932.62,2025-11-22
7149,14,Repair,4458.25,2026-02-24
11967,185,Repair,8783.7,2025-11-30
7424,150,Water,4186.96,2025-04-08
19988,44,Electricity,7908.17,2025-10-17
13915,180,Cleaning,4761.72,2025-03-17
4830,42,Cleaning,5058.28,2025-09-26
4739,2,Electricity,,2025-04-01
12571,119,electricity,9674.83,2025-09-07
4612,36,ELECTRICITY,671.19,2025-12-23
2055,31,Repair,8507.25,2026-02-05
12591,184,,8820.59,2026-01-31
1157,135,Internet,1628.12,2025-07-03
17318,37,Cleaning,6104.49,2025-07-22
11982,71,Cleaning,87.26,2025-10-17
11103,54,Repair,7677.9,2025-09-14
17060,79,Internet,820.25,2025-09-23
2369,8,Internet,3464.52,2025-07-25
19849,192,Water,148.3,2025-10-30
8237,129,Electricity,7042.25,2025-06-19
3125,79,Repair,7340.7,2025-04-15
6422,23,Cleaning,4679.51,2025-07-04
14427,189,Electricity,7083.76,2025-12-22
159,164,Internet,2414.49,2025-10-18
2390,120,Internet,6899.63,2025-06-08
8571,69,Internet,3962.05,2025-06-04
9718,34,,2755.01,2025-03-13
10265,150,SECURITY,8239.72,2025-11-21
19047,128,water,2058.87,2025-10-30
14754,55,Internet,5395.22,2025-05-17
2438,173,Repair,3436.85,
7452,24,Electricity,4399.62,2025-04-23
7390,36,Repair,4266.89,2025-03-11
13023,170,Water,9535.26,2026-02-06
19349,198,Electricity,6790.48,2025-08-29
8046,130,Security,1052.49,2025-11-10
13362,118,Internet,3845.34,2025-05-30
14969,33,Security,,2025-04-19
15095,92,Security,5948.88,2025-08-10
897,89,Internet,2966.82,2026-02-12
19645,162,Water,,2025-10-22
7792,67,Cleaning,2232.24,2026-01-24
12789,170,Cleaning,4576.32,2025-07-30
14064,186,Repair,,2026-02-15
8165,132,Repair,3794.3,2025-07-26
14189,110,Electricity,2996.74,2025-02-27
7114,159,Repair,1953.21,2025-09-06
10461,45,Repair,5075.33,2025-03-02
2252,178,Internet,9100.79,2025-03-25
19279,149,Internet,498.85,2025-12-11
19561,46,Electricity,3546.02,
10217,21,,6244.03,2025-06-09
15405,122,Repair,9326.21,2025-09-28
9567,64,Cleaning,6227.28,2025-06-28
5958,117,Internet,3718.82,2025-03-09
12407,181,Electricity,483.43,2025-04-11
19586,78,Cleaning,7366.91,2025-07-29
4268,135,Water,661.39,2025-06-08
15335,112,Water,5275.5,2025-06-13
11297,125,Repair,4607.77,2025-07-27
17846,101,Internet,2563.56,2025-11-06
15254,167,,7590.57,2025-03-11
9604,75,Electricity,486.85,2025-04-16
12755,29,Internet,6583.74,2025-10-10
16261,139,Repair,4419.96,2025-12-15
18900,38,Security,4795.83,2025-04-08
5581,157,Internet,447.48,2025-04-17
15957,108,Repair,7610.79,2025-09-16
852,168,Internet,7512.11,2025-05-07
8769,153,Electricity,4015.66,2025-10-28
5863,151,Security,124.26,2025-03-23
8939,118,Repair,3923.2,2025-03-13
19303,126,Internet,9971.64,2025-12-02
4934,77,Security,4476.28,2025-10-14
6863,116,Internet,9579.78,2025-12-03
19318,200,Water,9857.38,2025-11-27
5072,46,Internet,7419.6,2025-06-14
13588,76,Security,1738.65,2026-02-06
7754,85,Internet,4282.3,2025-05-26
15427,32,Electricity,6133.77,2025-08-19
18619,137,Electricity,3802.31,2025-07-27
19282,178,Repair,9656.63,2025-09-04
493,40,Internet,2809.94,2025-03-03
6463,49,Internet,9490.47,2026-02-18
12057,120,,,2025-04-14
8734,47,Repair,4568.97,2025-04-19
2811,117,Water,2511.04,2025-04-25
8040,86,Security,9731.8,2025-12-17
10349,144,Electricity,5233.86,2025-11-09
1445,108,Electricity,8688.02,2025-08-12
1778,39,Repair,4404.15,2025-05-16
14791,100,Security,4583.25,2025-12-24
9037,187,CLEANING,,2025-10-09
17560,128,Repair,9603.87,2025-05-30
10343,118,Electricity,1463.51,2025-04-21
1054,23,Internet,7997.89,2026-02-15
9484,48,Electricity,8052.99,2026-02-21
18195,119,Repair,5768.36,2025-12-04
12515,97,Cleaning,7938.8,2025-04-16
19676,133,Water,4311.09,2025-04-07
8081,83,Security,3172.13,2025-03-16
5889,42,Cleaning,8018.14,2025-05-07
10197,180,Security,7188.47,2025-12-04
15322,141,Cleaning,7474.2,2025-09-21
2037,126,Security,1185.25,2025-10-15
2547,5,Cleaning,822.61,2025-10-19
8166,138,Internet,3663.73,2025-05-17
18277,51,Cleaning,1532.97,
13674,63,Cleaning,2901.15,2026-01-11
2714,133,Electricity,3748.81,2025-06-28
17323,149,Repair,6153.59,
14919,49,Water,7373.74,2026-01-11
13662,29,Electricity,2534.33,2025-11-22
14267,104,Water,9491.37,2025-08-07
4656,107,Cleaning,1724.37,2026-01-06
12876,197,Internet,4378.37,2026-02-03
10910,19,Cleaning,2338.5,
18816,169,Cleaning,900.39,2025-08-25
2063,172,Cleaning,8073.72,2025-11-22
11737,184,Internet,6253.15,2025-08-27
183,46,Internet,9250.7,2025-07-16
2024,179,SECURITY,569.97,2025-09-24
8977,134,Water,3321.02,2025-05-08
19569,37,Security,873.34,2025-08-24
13246,89,Cleaning,,2025-12-04
1900,71,Electricity,7848.73,2025-04-18
1047,84,Internet,2367.95,2025-08-12
16494,105,Electricity,3197.52,2025-08-03
8480,173,Internet,9564.4,2025-07-08
13920,178,Cleaning,4496.0,2026-02-02
6958,47,Repair,6789.14,2026-02-17
4196,53,Internet,1907.07,2025-10-10
15613,120,Repair,2736.52,2025-11-19
3344,46,Repair,1606.94,2025-04-28
14817,171,Cleaning,4494.88,2026-02-18
14342,50,Water,1869.73,2025-12-22
11016,144,repair,9244.57,2025-08-19
17264,15,Internet,3898.36,2025-04-21
7661,187,Security,431.7,2025-06-17
10922,47,Water,5969.41,2025-11-05
17755,174,Repair,1221.75,2026-02-17
9572,179,Cleaning,1068.82,2025-06-19
7871,63,Internet,8400.12,2025-04-06
9365,155,Electricity,2884.28,2025-06-13
19112,8,Water,3867.97,
15104,200,Cleaning,5627.06,2025-05-28
12450,175,Water,3118.53,2025-08-25
12812,144,Security,5945.24,2026-01-16
13399,125,,506.23,2025-04-19
12413,14,Electricity,2178.92,2026-02-01
9546,180,Cleaning,1118.24,2025-04-24
10807,144,Security,2948.16,2025-11-30
11051,13,Repair,279.7,2025-09-23
15979,155,Internet,1817.32,2026-01-02
2212,126,Water,8058.82,2026-02-23
11812,167,Repair,9411.59,2025-08-05
1268,99,Cleaning,4825.39,2025-05-22
14414,24,Repair,2286.36,2025-03-17
18846,97,Electricity,8702.69,2025-06-28
10582,97,Internet,9908.47,2025-09-06
6737,178,Security,9440.55,2025-06-01
472,87,Security,9700.29,2025-11-25
8391,171,Electricity,6079.85,2026-01-21
6983,94,,9351.48,2025-12-03
10432,4,Security,875.13,2025-09-16
19990,147,Water,9490.57,2025-05-08
7767,98,Cleaning,2861.28,2025-08-21
19107,95,,3573.6,2025-12-18
17005,99,Electricity,8944.2,2025-09-20
17389,176,Repair,7804.66,2025-06-19
14437,164,Cleaning,7209.04,2025-12-06
4660,40,Cleaning,7217.82,2025-09-03
8742,117,Repair,4216.65,2025-08-25
395,150,Repair,3441.0,2025-10-18
11927,167,Cleaning,91.07,
11904,45,Internet,4203.69,2025-10-12
1516,32,Internet,125.25,2025-05-05
11804,173,Cleaning,9932.05,2025-09-13
125,133,Repair,2317.95,2025-05-12
9578,58,Repair,7441.07,2025-07-01
16876,154,Water,6231.96,2025-12-11
16496,142,Security,4354.97,2025-09-21
8159,63,Water,4052.83,2025-07-05
6126,109,Water,7877.89,2026-01-19
5641,140,Cleaning,5749.06,2025-07-19
1202,34,Internet,294.64,2025-06-29
18810,42,Water,8164.65,2025-04-14
14658,59,Cleaning,6861.22,2025-03-11
13044,161,Repair,8404.26,2025-06-19
18909,145,Electricity,5158.23,2025-04-14
10341,135,Repair,1309.12,2025-06-29
326,163,Repair,7392.07,2025-11-13
5242,6,Water,4236.33,2025-07-16
1581,153,Repair,2357.87,
9289,185,Repair,4070.89,2026-01-31
18588,33,Repair,6701.71,2025-12-28
1376,116,Security,8713.96,2025-10-17
4836,75,Water,920.09,2025-06-04
18028,110,Electricity,7727.83,2025-05-26
15567,136,Cleaning,5174.07,2025-04-16
11338,91,Security,1823.42,2025-11-09
170,127,Internet,5929.38,2026-02-04
13670,179,Water,8622.56,2025-03-27
10371,30,Internet,3682.0,2025-10-01
1496,157,Internet,6698.72,2025-03-23
143,46,Electricity,4997.62,2025-12-22
1899,21,Repair,3586.08,2025-09-26
14028,199,Security,205.69,2025-12-25
17406,10,Repair,6734.14,2025-08-06
4073,199,Water,5962.71,2025-11-26
11894,182,Security,5017.15,2025-12-20
7677,171,Cleaning,7505.69,2025-11-02
17287,25,Electricity,6257.87,2025-04-09
15258,102,Cleaning,1848.72,2025-03-08
1064,94,Internet,,2025-06-13
15395,182,Cleaning,9206.7,2025-10-20
4767,163,Internet,8582.43,2025-05-24
2861,170,Water,8674.37,2025-04-11
2718,99,Cleaning,9743.23,2025-05-26
7417,132,Security,3082.37,2025-03-04
4430,119,security,7985.26,2026-02-17
7921,2,Water,6495.98,2025-11-19
17021,51,Security,2890.3,2025-04-29
5032,21,Cleaning,5348.09,2025-05-04
12701,79,Repair,4908.0,2025-05-09
2584,144,Security,4521.03,2025-06-16
12744,176,Electricity,1906.31,2025-08-08
11468,136,Electricity,6879.4,2025-12-08
4249,192,Internet,5866.2,2025-11-30
13541,177,Electricity,4716.69,2025-06-12
16092,104,Security,5973.43,2025-10-30
4161,35,Cleaning,5168.89,2025-03-16
10609,175,Water,7495.77,2026-02-11
13751,137,Cleaning,833.88,2025-07-04
3383,157,Repair,359.93,2025-03-07
2706,110,INTERNET,8081.2,2026-02-14
2389,183,security,7070.58,2026-01-15
717,169,Internet,8314.66,2026-01-16
2837,147,Repair,9932.89,2025-07-02
12314,190,Security,3173.1,2025-11-10
602,165,Cleaning,2821.97,2026-01-18
19687,194,Cleaning,4589.62,2025-12-25
2315,32,Internet,,2026-01-28
19764,58,Security,2951.27,2025-11-22
11179,108,Water,6439.19,2025-11-26
5684,17,Internet,2156.56,2026-01-31
815,39,Cleaning,8705.47,2025-03-30
15819,134,Electricity,695.49,2025-07-21
16928,30,Cleaning,2710.01,2025-11-24
3138,93,Security,7392.28,2025-06-05
4457,20,Electricity,6935.9,2025-11-19
15729,24,Security,3962.8,2025-12-26
5478,122,Internet,6949.11,2025-06-13
14564,88,Electricity,8285.33,2025-11-16
2035,176,Internet,6104.85,2026-01-27
7021,65,Security,5529.37,2026-01-31
3388,17,Electricity,5595.5,2025-06-05
4978,30,Water,2099.5,2025-06-14
15391,163,Water,1538.5,2025-10-20
4293,196,Electricity,5680.21,2025-08-01
5281,58,Repair,9881.83,2025-07-14
11033,69,Cleaning,4186.33,2025-12-28
3604,69,Security,2822.5,2025-05-27
11649,146,Electricity,214.54,2025-05-28
19129,77,Water,9833.64,2025-06-11
4491,62,Cleaning,2648.57,2025-07-11
7165,7,Electricity,7125.66,2025-10-20
17528,46,Internet,,2025-11-22
19266,147,Repair,8826.4,
4653,55,Water,4780.98,2025-10-25
11379,122,Cleaning,2316.62,2026-02-25
12337,57,Cleaning,1924.05,2025-05-08
725,192,Electricity,5766.01,2025-12-02
11222,181,Security,4044.36,2025-06-17
13703,1,Cleaning,7429.53,2025-11-15
17515,10,Water,6713.97,2026-01-06
2872,46,Cleaning,9467.24,2025-07-20
9189,52,Internet,9541.51,
1677,2,Water,855.15,2026-02-20
9958,109,Internet,7579.21,2025-12-14
12107,182,Electricity,7601.37,2025-09-01
18813,41,Electricity,2559.78,2025-12-04
12408,155,Electricity,2211.71,2026-02-19
2553,167,Internet,8091.94,2025-04-02
10556,199,Cleaning,5123.4,2025-11-21
5322,19,Repair,2826.13,2025-08-12
19072,14,electricity,4485.93,2025-04-16
5594,84,Security,9727.05,2026-02-24
8517,20,Cleaning,9561.39,2025-03-13
7314,35,,3657.7,2025-12-08
13300,154,Repair,973.81,2025-11-12
914,156,Cleaning,4123.65,2025-10-05
13719,43,WATER,3177.43,2025-05-02
1704,21,Cleaning,,2025-05-28
19298,30,Internet,5826.64,2025-08-30
18690,36,Cleaning,3601.97,2025-04-13
18521,150,Internet,756.1,2025-12-11
15462,126,Water,8183.89,2025-11-28
17218,24,Internet,8627.41,2025-07-17
2074,111,Cleaning,8784.41,2025-12-01
9916,69,Repair,9387.76,2025-08-03
11969,171,Repair,2614.51,2025-04-20
1013,126,Repair,9443.39,2026-02-19
9981,157,Electricity,3571.36,2025-04-26
4271,20,Cleaning,6505.22,2025-12-24
15246,98,Cleaning,1932.91,2025-08-31
12989,181,Security,4668.15,2025-05-06
1424,82,Electricity,1526.01,2025-12-27
1792,41,Cleaning,7387.47,2025-06-04
16380,22,Water,9491.95,2025-05-11
18020,196,Repair,667.41,2025-04-26
8966,179,Water,6632.17,2026-02-05
9014,3,Water,570.15,2026-01-22
19099,117,Cleaning,1126.09,2025-05-26
2876,58,Internet,4789.54,2025-05-09
5511,66,Security,1376.18,2025-03-27
8732,198,Repair,7446.16,2025-04-20
8808,57,Electricity,7690.22,2025-08-13
2626,73,,9642.58,2025-04-30
8325,22,Repair,696.76,2025-04-20
5961,64,,4033.55,2025-11-16
18896,139,Cleaning,6689.23,2025-11-11
5205,12,Internet,9767.35,2025-07-08
8850,135,Repair,496.57,2025-12-21
16408,26,Cleaning,2032.46,2025-04-24
12986,134,internet,9085.91,2025-08-22
7605,164,Electricity,3235.8,2025-06-23
4650,114,Internet,1730.14,2025-05-12
2897,116,Internet,5413.99,2025-11-02
1446,127,Electricity,1812.64,2025-06-08
5170,50,Water,,2025-08-04
16692,36,Repair,3199.55,2025-03-29
18177,185,Security,,2025-07-14
14395,99,Repair,5065.55,2025-04-25
11838,177,Water,7795.04,2025-10-03
14823,33,Internet,3114.04,2025-07-15
8393,166,security,9594.39,2026-01-01
19991,110,Repair,5767.05,2026-02-19
4669,121,water,,2025-05-15
475,133,Water,5300.63,2026-01-18
12697,120,Water,1550.39,2025-05-16
19943,79,Electricity,9782.08,2025-08-02
1839,35,repair,9284.43,2025-06-30
16785,65,Cleaning,4968.43,2025-09-24
11704,76,Water,3488.53,2025-06-06
5568,174,Water,7267.0,2025-03-31
3521,176,Electricity,2332.19,2026-02-21
16972,183,Internet,8029.37,2025-12-03
3337,168,electricity,9086.87,2025-11-10
13335,120,,4195.87,2026-02-20
3107,194,Electricity,7248.31,2026-01-23
6309,157,Security,5283.17,2025-05-26
19576,100,Cleaning,1970.74,2026-01-26
13018,2,Cleaning,5423.65,2025-10-04
