warehouse_id,product_id,snapshot_date,quantity_on_hand
5,1209,,1675.0
5,476,2025-05-06,1445.0
2,4334,,1676.0
2,1209,2025-11-16,2030.0
2,754,2025-08-10,
3,4457,,1332.0
4,4253,2025-06-30,1480.0
4,959,2026-02-03,2564.0
3,1089,2026-02-09,2453.0
5,3878,2025-04-11,1184.0
1,476,,2262.0
2,3907,2025-10-27,2126.0
4,3013,2025-11-20,2097.0
5,546,2025-08-18,2076.0
3,4334,2026-02-03,2945.0
1,1089,2025-07-30,1487.0
2,1089,2026-01-06,2496.0
5,4642,2026-02-23,2465.0
1,517,2026-02-10,1972.0
5,517,2026-01-13,2208.0
3,2784,2026-01-08,2192.0
1,4821,2025-10-18,2293.0
5,959,2025-03-19,1077.0
1,3907,2026-02-13,3319.0
5,1209,2025-12-15,2278.0
5,2784,2025-11-03,1841.0
3,517,2025-09-06,1986.0
2,1360,2026-01-01,1857.0
4,4253,2025-11-25,1992.0
1,2185,2025-11-29,1962.0
2,959,2025-06-21,1497.0
1,4642,2025-10-12,2083.0
2,546,2025-07-14,1568.0
2,4457,2025-08-21,1587.0
4,476,2025-08-14,1577.0
1,1209,2025-06-04,1465.0
4,3907,2025-05-07,1612.0
5,3907,2025-09-02,2059.0
3,3013,2025-06-17,1716.0
5,517,2026-01-27,2246.0
3,1209,2025-07-15,1571.0
2,2185,2025-11-28,2302.0
3,754,2025-08-15,1739.0
3,754,2026-01-06,2137.0
3,2261,2025-12-27,2474.0
3,3013,2026-01-09,2793.0
1,1353,2025-09-08,1887.0
2,754,2025-06-06,1805.0
4,476,2025-11-16,
3,4642,2025-02-27,1017.0
3,4821,2026-02-24,2597.0
3,3878,2025-04-30,1161.0
1,4821,2025-09-05,2169.0
3,2185,2025-12-09,2344.0
2,4642,2025-07-04,1687.0
1,2784,2025-02-26,
4,3907,2025-04-14,1538.0
4,1209,2026-01-28,2643.0
3,4821,2025-11-25,2121.0
2,2784,2025-10-22,2268.0
3,4821,2025-05-15,1336.0
5,4457,2026-02-05,2601.0
4,3013,2025-08-17,1716.0
1,1360,2025-04-20,1410.0
4,754,2025-08-07,1748.0
1,546,2025-12-08,2315.0
4,3013,2025-12-11,2162.0
4,4457,2026-01-05,2388.0
3,2185,2026-02-23,2534.0
4,4457,2025-09-17,1906.0
3,4457,,1807.0
4,3878,2025-12-23,2039.0
2,1209,2025-11-07,1994.0
5,4253,2025-10-22,1736.0
4,3878,2025-12-08,2026.0
4,754,2026-02-17,2390.0
1,1360,2025-08-04,1981.0
4,546,2025-12-11,2256.0
1,4642,2025-06-01,1482.0
3,754,2025-10-05,
4,476,2025-04-14,1201.0
4,2185,2025-05-05,1152.0
2,959,2025-10-29,1936.0
3,4457,2025-09-16,1772.0
2,4821,2026-02-19,2713.0
3,476,2025-04-18,1224.0
2,3907,2025-05-18,1258.0
4,4821,2026-02-04,2570.0
4,1360,2025-07-19,1897.0
3,546,2025-12-13,
2,4253,2025-03-11,
2,3907,2026-01-31,2459.0
5,754,2025-05-03,1172.0
5,546,2025-12-06,2448.0
2,1089,2025-08-22,1692.0
5,3013,2025-08-24,1891.0
5,1360,2025-10-17,2164.0
4,4457,2025-05-17,1390.0
4,4253,2025-10-12,1819.0
4,754,2025-09-12,1914.0
4,546,2025-09-12,1812.0
5,4457,2025-07-14,1523.0
4,2185,2026-02-04,2492.0
3,3878,2025-08-16,1609.0
2,2261,2026-01-26,2712.0
1,546,2025-09-05,1852.0
3,959,2025-05-02,1234.0
4,4821,2025-03-12,1014.0
1,754,2025-12-05,2267.0
5,546,2026-01-02,2492.0
1,959,2025-05-08,1287.0
2,1209,2025-09-01,1832.0
2,517,2025-03-09,1069.0
2,2784,2025-11-10,
3,1089,2026-01-30,2417.0
4,1360,2025-05-10,1538.0
1,4457,2025-04-23,1158.0
1,4821,2025-08-11,2003.0
1,4253,2025-07-26,1707.0
3,476,2025-04-08,1123.0
5,754,2026-01-03,2172.0
4,959,2026-01-01,2433.0
2,3907,2025-08-02,1694.0
5,1089,2025-04-11,1313.0
5,1089,,1271.0
5,4821,2026-01-09,1974.0
3,2185,2025-06-09,1431.0
4,1089,2025-11-09,2141.0
4,2185,2025-07-29,1486.0
2,1353,2025-05-27,1388.0
1,4457,2025-06-03,1190.0
2,1360,2025-06-21,1089.0
5,2185,2025-10-08,1967.0
2,476,2025-07-06,1855.0
2,1089,2025-09-11,1765.0
5,754,2025-04-01,1159.0
1,3013,2025-08-25,1811.0
4,754,2025-08-03,1743.0
2,3013,2025-08-03,1816.0
2,2784,2025-03-20,1126.0
4,1089,2025-06-15,1542.0
4,4821,2025-03-19,1118.0
5,476,2025-09-30,1968.0
3,2784,2025-10-21,1875.0
5,4642,2025-07-03,1406.0
1,3878,2025-11-26,2080.0
3,4821,2025-09-01,1856.0
5,2784,2025-12-29,2006.0
1,2185,2025-09-03,
5,4457,2025-10-28,2131.0
5,754,2025-10-25,1663.0
4,1089,2025-11-04,2105.0
5,517,2025-04-29,1098.0
1,4457,2025-06-14,1143.0
2,3013,2025-09-13,1899.0
3,4642,2025-03-27,1276.0
3,3013,2025-06-18,1742.0
2,3907,2026-01-12,2425.0
3,517,2025-10-30,2290.0
2,2784,2025-12-28,2526.0
4,1209,2025-07-06,1764.0
4,1353,2026-02-24,2742.0
3,4457,2025-03-24,1076.0
4,1209,2026-02-13,2771.0
5,4253,,1711.0
5,546,,2302.0
4,3013,2025-06-03,1332.0
3,4334,,1416.0
5,2261,2025-11-18,2716.0
4,1353,2025-04-05,1143.0
1,2261,2025-10-07,2028.0
3,4457,,2287.0
4,546,2025-06-08,1578.0
2,4821,2025-07-07,1623.0
5,2185,2025-05-10,1443.0
4,1353,2026-01-31,2693.0
1,546,2025-06-12,1553.0
2,4457,2025-09-03,1559.0
3,1209,2025-04-17,1246.0
5,4253,2025-03-06,1095.0
4,4821,2025-04-08,1181.0
4,2784,2025-07-17,1690.0
3,3907,2026-01-19,2680.0
5,4821,2025-11-11,1683.0
2,517,2025-12-25,2301.0
3,517,2025-10-05,2133.0
1,3907,2025-11-26,2849.0
5,2261,2026-02-01,2831.0
2,1089,2025-08-29,1768.0
4,1089,2025-09-13,1915.0
4,4642,2026-01-26,2151.0
2,3907,2025-08-24,1753.0
2,2185,2025-06-12,1425.0
5,3907,2025-04-05,1395.0
5,1353,2025-10-12,2240.0
2,2185,2025-10-04,2030.0
2,4642,2025-05-24,1540.0
2,1209,2025-09-02,1860.0
5,959,2025-08-15,1652.0
4,3878,2025-10-27,1755.0
3,517,2026-01-27,2743.0
5,4253,2025-06-02,1378.0
3,4642,2025-11-26,2337.0
1,3907,2025-06-28,1763.0
1,1209,2025-09-19,2389.0
2,1353,2025-06-15,1495.0
5,546,2026-02-08,2633.0
5,517,2025-04-25,1066.0
1,3878,2025-09-20,1763.0
3,4821,,1857.0
4,1089,2026-01-11,2466.0
3,4821,,1831.0
3,2185,2025-08-15,1656.0
3,4253,2025-09-16,2222.0
2,2185,2025-04-17,1305.0
1,2185,2025-06-25,1313.0
1,546,2025-10-29,2037.0
3,476,2025-10-10,2089.0
2,1353,2025-07-14,1762.0
2,546,2025-04-01,1030.0
1,2784,2025-09-29,1945.0
1,546,2025-04-16,1299.0
3,1353,2026-01-10,2553.0
1,3878,2026-02-23,2358.0
4,2261,2025-05-07,1122.0
3,3013,2025-05-23,1654.0
4,1209,2025-09-06,1903.0
2,2261,,1833.0
1,4642,2025-03-25,1152.0
2,4821,2025-10-25,1901.0
2,4253,2026-01-13,3384.0
1,1209,2025-12-19,2888.0
3,4642,2025-11-19,2321.0
2,4642,2026-01-28,2289.0
3,2261,2025-03-04,1078.0
3,4457,2025-08-25,1693.0
5,3878,2025-11-04,2258.0
4,1209,2025-10-24,2175.0
3,1360,2026-02-23,2300.0
5,2784,2025-08-03,1501.0
5,2185,2025-12-13,2300.0
2,517,2025-11-08,2251.0
5,1089,2025-07-09,1621.0
1,4253,2025-11-16,2168.0
2,3013,2026-01-05,2335.0
1,1353,2025-09-16,1893.0
3,4821,2025-03-27,1045.0
2,4642,2025-10-06,1786.0
1,546,2026-02-08,2591.0
4,4821,2026-01-24,2539.0
3,517,2025-04-03,
2,4457,2025-12-21,2058.0
5,546,2026-02-03,
3,4334,2025-05-06,1427.0
5,2261,2025-11-13,2726.0
2,754,2025-07-10,2140.0
4,3878,2025-07-12,1419.0
5,2784,2025-09-09,1609.0
1,2784,2025-10-20,2050.0
2,4642,2025-09-22,1702.0
1,476,2026-01-09,2543.0
5,1360,2025-07-24,
3,4253,2025-04-30,1294.0
5,2261,2025-09-21,2363.0
2,2185,2025-08-31,1910.0
1,1209,2025-07-31,1965.0
1,2185,2025-05-18,1106.0
3,4253,,2244.0
2,4457,2025-09-15,1629.0
5,2185,2025-06-27,1561.0
3,4642,2025-12-28,2506.0
4,4642,2025-09-23,1644.0
2,476,2025-03-01,1053.0
1,4334,2025-09-09,1501.0
5,4457,2025-08-12,1649.0
1,4253,2025-11-14,2181.0
4,4821,,1708.0
1,476,2025-06-15,1376.0
1,1353,2025-12-14,2177.0
1,4253,2025-04-26,1210.0
4,1360,2025-05-15,1557.0
1,4457,2025-08-17,1377.0
2,4457,2025-11-28,
5,4642,2025-07-09,1373.0
1,517,2025-09-18,1498.0
4,1360,2025-11-26,2170.0
4,3878,2025-03-31,928.0
2,754,2025-07-21,2225.0
5,4821,2025-09-07,1370.0
4,3013,2025-07-26,1617.0
1,1353,2025-04-19,1196.0
5,1089,2025-07-04,1606.0
4,2784,2025-06-26,1628.0
4,2261,2025-08-15,1360.0
2,959,2025-08-14,1754.0
5,4334,2025-03-13,1118.0
5,3013,2025-07-21,1660.0
4,1360,,1874.0
4,517,2025-08-23,1739.0
5,4642,2025-03-09,1095.0
2,2784,2025-09-22,
4,4457,2025-09-28,1974.0
1,546,2025-08-15,1744.0
5,4253,2025-09-25,1772.0
3,1209,2026-01-25,2345.0
4,517,2025-09-21,1891.0
1,4334,2025-04-27,1226.0
1,4334,2025-10-29,1539.0
2,754,2025-06-20,2001.0
1,1209,,2713.0
2,4457,2025-07-29,1411.0
3,754,2025-04-17,1215.0
4,1209,2025-11-23,2286.0
2,4457,2025-03-29,984.0
5,754,2026-01-19,2315.0
3,4253,2025-04-27,1276.0
4,2261,2026-02-02,1883.0
2,3878,2025-12-04,2349.0
3,3878,2025-10-18,1929.0
4,1360,2025-12-30,2414.0
3,4642,2026-01-22,2629.0
3,1089,2026-02-07,2447.0
5,1360,2025-09-16,2023.0
3,3013,2026-01-20,2763.0
3,2261,2025-08-14,1743.0
5,1360,2025-06-28,1585.0
2,4334,2025-03-31,1069.0
4,4457,2025-08-16,1895.0
2,959,2025-03-12,1112.0
1,1089,2025-06-17,1334.0
2,4457,2026-01-08,2092.0
1,517,2025-05-18,1130.0
1,2784,2025-09-26,1936.0
1,3013,2025-07-02,1642.0
2,1360,2025-12-09,1807.0
3,2784,2025-06-30,1482.0
4,3907,2025-04-06,1473.0
2,3878,2025-12-18,2388.0
1,1353,2025-09-05,1862.0
5,1209,2025-11-20,2040.0
4,546,2025-11-02,2032.0
2,4821,2025-12-12,2233.0
3,2185,2025-07-23,1602.0
1,2784,2025-03-31,1134.0
2,2185,2026-01-06,2520.0
1,1360,2026-01-22,2783.0
2,3907,2026-02-05,
1,3878,2025-04-26,1194.0
3,754,2025-11-19,1904.0
1,546,2025-12-09,2315.0
3,1209,2025-03-10,989.0
1,2784,2025-03-09,1065.0
4,2784,2025-09-24,1917.0
4,4821,2025-11-13,1914.0
2,2185,2025-06-28,1514.0
3,476,2026-02-08,2313.0
1,4821,2025-11-02,2342.0
1,959,2025-03-05,1035.0
4,517,2025-08-20,1760.0
4,959,2026-02-19,2673.0
4,3013,2025-07-03,1382.0
5,3878,2025-04-23,1203.0
5,754,2025-08-20,1405.0
3,2784,2025-07-01,1464.0
4,754,2025-10-24,1998.0
5,3013,2025-11-17,2288.0
3,1089,2025-11-06,1986.0
3,546,2025-09-18,1825.0
2,4457,2025-05-19,1167.0
2,4253,2025-09-19,2424.0
1,476,2025-05-16,1393.0
3,4457,2025-08-19,
2,2261,2026-02-16,2845.0
2,4642,2025-03-15,1085.0
1,3878,2025-04-25,1177.0
3,1360,2025-06-27,
3,3013,2025-07-07,1885.0
1,2185,2025-03-27,1020.0
1,959,2025-05-03,1232.0
1,2185,2025-05-24,1161.0
1,517,2025-09-11,1460.0
2,2185,2025-03-25,1236.0
5,754,2025-12-28,2111.0
2,1209,2025-09-16,1886.0
2,1089,2026-01-05,
3,1353,2025-10-23,2016.0
3,4253,2025-06-26,1774.0
4,476,2025-06-28,1536.0
3,754,2025-07-08,1650.0
5,2261,2025-12-15,2882.0
4,1209,2025-12-23,2465.0
5,3013,2025-05-12,1353.0
2,2261,2025-04-12,1271.0
1,1209,2025-09-01,2206.0
3,2784,2025-12-17,2056.0
1,1353,2025-03-16,1027.0
2,546,2025-12-05,1888.0
3,2784,2026-01-02,2120.0
3,3878,2025-09-23,1803.0
2,2784,,2424.0
3,3878,2025-11-28,2259.0
2,959,2026-02-18,2363.0
1,3013,2025-05-10,1389.0
1,1089,2025-06-08,1405.0
4,2261,2025-06-29,1271.0
2,3878,2025-12-21,2356.0
3,3907,2025-08-22,1704.0
2,1353,2025-06-13,
4,517,2025-08-17,1793.0
2,1353,2026-02-23,2639.0
2,1089,2025-09-13,1749.0
5,1209,2026-02-02,2297.0
4,3907,2026-01-27,2732.0
4,1360,2025-12-16,2267.0
3,959,2025-07-10,1375.0
5,959,,1074.0
5,1353,2025-10-06,2149.0
4,3013,2025-10-20,2054.0
3,4253,2025-06-14,1647.0
3,476,2025-08-13,1857.0
5,517,2025-09-26,1735.0
4,959,2025-03-06,1055.0
2,1209,2025-12-28,2178.0
1,2185,2025-05-10,1022.0
1,1209,2025-12-10,2822.0
3,4334,2025-12-28,2682.0
4,2185,2026-02-21,2503.0
4,1209,2025-07-22,1688.0
5,517,2025-04-15,1045.0
1,4253,2025-05-19,1340.0
3,476,,2303.0
1,1360,2025-11-19,2468.0
2,546,2025-03-25,996.0
5,4253,2026-01-03,2087.0
4,476,2025-06-18,1421.0
3,2784,2025-11-08,1988.0
1,3907,2025-03-23,1193.0
4,4253,2025-05-19,1346.0
3,2784,2026-01-03,2132.0
5,2784,2025-03-27,994.0
4,1353,,1522.0
5,517,2025-03-22,1006.0
1,4457,2025-10-24,1514.0
3,546,2025-03-16,1105.0
5,959,2025-06-06,1396.0
1,2185,2025-05-30,1201.0
3,2185,2025-03-24,1190.0
1,2784,2025-10-05,1926.0
4,3907,2025-03-07,1053.0
4,2261,2025-11-02,1585.0
4,959,2025-04-13,1318.0
2,3907,,1312.0
2,1089,,2090.0
2,1360,2026-01-30,2001.0
4,1089,2026-02-05,2567.0
3,754,2025-08-29,1730.0
4,3878,2025-10-19,1706.0
3,517,2025-08-30,1969.0
2,1353,2025-03-20,
2,1089,2025-05-05,
2,3907,2025-11-17,2160.0
3,2185,2025-06-10,1425.0
5,546,2025-10-24,2234.0
5,2185,2025-03-03,1014.0
2,4642,2025-04-23,1364.0
1,546,2025-02-27,1028.0
4,4253,2025-06-28,1456.0
4,4457,2026-02-14,2517.0
4,3907,2025-04-06,1473.0
2,2784,2025-08-01,1675.0
2,1353,2025-10-17,2218.0
4,2784,2026-01-31,2534.0
4,2185,2025-12-01,2047.0
5,4253,2025-06-08,1433.0
4,1353,2025-11-03,2212.0
3,3878,2025-04-10,1183.0
4,4642,2025-11-10,1892.0
4,1353,2025-12-17,2550.0
4,4253,,1887.0
5,4253,2025-06-20,1481.0
3,546,,1176.0
1,476,2025-07-04,1541.0
2,959,2025-05-22,1310.0
4,3013,2026-02-03,2337.0
1,4821,2025-05-22,1517.0
1,2185,,1570.0
1,4334,2025-09-17,1471.0
5,3878,2025-12-02,2370.0
1,4334,2026-02-25,2081.0
5,517,2025-03-04,997.0
4,959,2025-03-14,1138.0
2,4334,2025-11-02,2114.0
3,1089,2025-07-18,1645.0
2,4334,2025-06-19,1478.0
3,1089,2025-04-14,1227.0
4,4334,2026-01-05,2339.0
2,959,2025-03-21,1147.0
4,4253,2025-08-03,1639.0
2,4457,2025-06-09,1242.0
1,2261,2025-11-01,2128.0
1,2784,2025-04-01,1135.0
4,1353,2025-10-16,2156.0
2,1209,2025-02-28,1013.0
3,476,2025-06-09,1578.0
4,2261,2026-02-24,1946.0
1,1209,2025-03-20,1045.0
4,4457,2026-02-17,2528.0
3,2185,2026-01-09,2448.0
4,754,2026-01-25,2292.0
5,3907,2025-10-08,2303.0
3,4253,2025-06-12,1613.0
4,546,2025-11-26,2167.0
3,4457,2025-06-09,1372.0
1,4334,2025-07-03,1232.0
5,4253,2025-10-24,1727.0
2,3907,2025-11-22,2203.0
4,1353,2025-06-27,
3,4821,2025-10-05,1930.0
5,1360,2026-02-25,2861.0
3,4457,2025-04-09,1131.0
1,517,2025-05-11,1142.0
3,4821,2025-09-07,1892.0
4,546,2025-07-02,1626.0
5,1209,2025-05-30,1272.0
3,4457,,2068.0
2,1209,2025-07-22,1669.0
3,476,2025-12-29,2192.0
2,546,,982.0
4,2784,2025-10-28,2004.0
3,546,2025-12-08,2438.0
2,754,2025-10-07,2659.0
3,4253,2025-05-08,1380.0
5,2185,2025-11-03,2101.0
5,3878,2025-07-03,1743.0
1,1353,2025-11-02,2035.0
2,4457,2025-03-09,992.0
1,546,2025-06-04,1539.0
1,476,,
4,1360,2025-03-24,1174.0
3,959,2026-01-24,2180.0
1,3878,2025-03-15,1076.0
5,3013,2025-09-01,1935.0
5,754,2025-11-19,1864.0
4,4821,2025-04-03,1189.0
2,2261,2025-06-06,1606.0
1,1089,2025-06-14,1372.0
2,1089,2025-12-22,2458.0
5,4334,,2096.0
2,476,2025-09-21,2230.0
3,2784,2025-06-12,1448.0
4,2185,2025-09-13,1681.0
4,3907,2025-08-17,2106.0
1,4457,2025-05-29,1226.0
1,4821,2025-08-26,2080.0
4,1089,2025-04-11,1254.0
5,1360,2025-07-27,1788.0
2,476,2025-08-31,2127.0
3,4821,2025-09-26,1932.0
3,1360,2025-12-25,1890.0
2,1089,2025-07-13,1529.0
5,4253,2025-04-28,1369.0
4,2261,2025-05-24,1154.0
4,4457,2025-12-09,2386.0
3,1360,2025-06-24,1415.0
5,2261,2025-07-15,1934.0
1,2784,2025-04-10,1078.0
1,3013,2025-04-12,1337.0
5,2784,2025-04-29,1178.0
1,2185,2025-08-20,1536.0
2,4821,2025-03-04,1094.0
1,2784,2025-04-12,1087.0
1,2784,2026-01-20,
4,1209,2025-11-10,2221.0
2,1209,2025-09-12,1886.0
4,4457,2025-02-28,1011.0
3,1353,2025-10-22,1993.0
4,517,2025-09-18,1903.0
5,4457,2025-11-04,2165.0
1,2185,2025-06-21,1282.0
5,546,2025-07-16,1957.0
3,2261,2025-04-26,1310.0
4,517,2025-03-30,1048.0
1,2261,2025-04-09,1164.0
4,517,2025-06-30,1506.0
3,2185,2026-02-19,2470.0
5,3013,2025-07-18,1659.0
4,4642,2025-10-30,1833.0
3,4334,2026-02-24,2996.0
5,1089,2025-09-07,1971.0
3,3907,2025-12-24,2478.0
1,2185,2025-08-09,1555.0
2,754,2025-03-28,1315.0
2,4334,2025-07-28,1670.0
3,1209,2026-01-20,
5,3907,2025-03-04,1014.0
1,2261,2025-11-23,2274.0
2,4642,2025-04-11,1228.0
2,3907,2025-10-01,
2,2261,,1312.0
3,3907,2025-12-23,2455.0
4,4642,2025-05-29,1295.0
4,476,2025-08-09,1545.0
3,754,2025-05-22,1410.0
4,1353,2025-04-11,1229.0
4,4253,2025-09-05,1777.0
3,754,2025-09-19,1754.0
5,517,2025-08-25,1597.0
5,1353,,2649.0
4,2784,2025-10-09,1987.0
3,754,2025-06-29,1588.0
2,546,2025-09-24,1737.0
3,3878,2025-03-26,1096.0
4,2784,2026-02-12,2491.0
1,754,,2796.0
3,4334,2025-12-23,2655.0
4,1209,2025-06-26,1670.0
5,3907,2025-09-30,2295.0
1,3907,2025-06-25,1765.0
4,1353,2025-06-25,1700.0
2,517,2025-10-20,2083.0
3,2261,2025-04-20,1253.0
1,1360,2025-11-14,2403.0
3,476,2025-09-15,2015.0
1,4821,2025-08-12,2020.0
3,3907,2026-01-15,2632.0
5,3878,2025-10-10,2211.0
1,476,2025-08-01,1566.0
1,476,2025-09-16,1954.0
1,2261,2025-03-08,
4,4334,2025-05-18,1238.0
1,4821,2025-04-01,1295.0
2,2784,2025-06-30,1694.0
3,1209,2025-09-02,1698.0
5,3013,2025-11-15,2286.0
1,3907,2025-10-09,2378.0
4,3878,2026-01-11,2077.0
2,3013,2025-10-27,2001.0
5,2784,2025-10-31,1852.0
4,3013,2025-05-16,1294.0
5,2784,2025-06-17,1226.0
4,2784,2025-03-15,1054.0
1,3878,2025-07-26,1690.0
4,3907,2025-12-29,2731.0
4,2784,2025-03-05,1015.0
3,3013,2025-05-21,1644.0
3,4457,2025-12-08,2137.0
1,3878,2025-07-28,1694.0
2,1089,2026-02-20,2685.0
2,2784,2025-08-27,1819.0
2,1089,2025-11-11,2130.0
2,1209,2025-09-24,1887.0
4,2784,2025-12-01,2190.0
4,2784,2025-04-19,1163.0
5,1089,2025-10-30,2109.0
3,4821,2025-12-03,2191.0
2,3878,2026-02-04,2655.0
5,3878,2025-06-11,1601.0
3,2261,2025-04-27,1323.0
5,4821,2025-03-20,934.0
3,2185,2025-11-05,2081.0
3,1089,2025-05-03,1204.0
4,1209,2025-12-01,
1,4642,2025-08-24,1766.0
2,2261,2025-12-08,2605.0
5,4457,2026-02-03,2593.0
3,4334,2025-08-09,1908.0
4,2185,2025-08-30,1571.0
3,1353,2025-12-26,2382.0
5,2185,2025-10-06,1992.0
5,959,2025-11-19,2122.0
5,2784,2025-07-11,1284.0
1,3907,2025-10-16,2454.0
1,3907,2025-04-02,1303.0
5,4334,2025-12-04,
2,476,2025-11-22,2675.0
1,2261,2025-09-25,1888.0
4,1209,2025-04-23,1274.0
1,546,,2532.0
1,2261,2025-11-21,2261.0
2,4334,2025-09-12,1773.0
4,3907,2026-02-20,2713.0
1,2784,2025-05-05,1217.0
1,2261,2025-12-17,2261.0
2,3013,,1160.0
1,1089,2025-03-28,1121.0
1,4253,2025-09-24,1769.0
1,476,2025-12-15,2417.0
3,1209,2025-04-06,
5,959,2025-05-20,1332.0
4,4457,2025-04-18,
2,1353,2026-01-26,2488.0
1,2261,2025-05-27,1356.0
3,2784,2025-07-05,1462.0
5,1353,2025-10-20,2340.0
3,1360,2025-09-02,
5,2261,2025-09-27,2483.0
1,3013,2025-03-29,1274.0
5,3907,2025-03-04,1014.0
4,476,2025-06-01,1407.0
4,4253,2025-09-24,1807.0
4,2185,2025-04-16,1091.0
1,2784,2025-12-26,
5,3878,2026-01-01,2389.0
5,754,2025-05-13,1209.0
2,2784,2025-08-29,1841.0
3,546,2025-05-08,1247.0
2,2784,2025-10-10,2161.0
2,959,2025-04-21,1203.0
2,3013,2025-06-14,1419.0
2,1209,2025-08-23,1813.0
4,546,2025-07-31,1706.0
2,517,2025-12-31,2373.0
5,1360,2025-04-14,1134.0
2,1360,2025-06-28,1155.0
1,2185,2025-10-31,1790.0
2,476,2025-10-09,2378.0
4,3907,2025-07-22,2031.0
4,4642,2025-09-30,
4,517,2025-09-05,1843.0
5,1353,2025-06-02,1450.0
5,2261,2025-03-27,1229.0
3,1353,2025-04-17,1135.0
1,2185,2025-10-19,1763.0
3,3878,2025-09-21,1817.0
5,4334,2025-12-18,2488.0
5,2185,2025-12-31,2507.0
3,2185,2025-05-23,1371.0
2,2261,2025-03-26,1269.0
5,1353,2025-04-04,1130.0
3,1360,2025-08-11,1528.0
1,959,2025-06-10,1409.0
2,546,2025-09-18,1735.0
4,1353,2026-01-04,2644.0
1,4334,2025-03-08,1074.0
3,4457,2025-08-21,1655.0
1,4821,2025-11-29,2538.0
1,3878,2025-10-31,2016.0
5,1089,2025-10-25,2127.0
2,1360,2025-04-02,1110.0
1,3907,2025-08-29,2049.0
2,1209,2025-06-18,1480.0
4,4334,2025-03-29,1240.0
3,1360,2025-03-12,1064.0
2,517,2025-07-16,1701.0
4,1209,2025-04-29,1347.0
3,1353,2025-09-23,1852.0
4,517,2026-01-11,2329.0
5,754,2025-11-04,1791.0
4,3013,2025-04-17,
5,2185,2025-08-13,1611.0
3,4642,2025-04-02,1324.0
1,2261,2026-02-25,2457.0
2,959,2026-01-07,2241.0
3,4334,2025-04-22,1298.0
5,4457,2025-05-20,1374.0
2,1353,2025-05-24,1396.0
3,517,2025-03-02,1029.0
5,3013,2025-08-01,1755.0
5,4253,2025-08-21,1669.0
2,1360,2025-06-27,
2,4457,2025-04-22,1067.0
2,4334,2025-07-02,1574.0
2,1360,2025-04-08,1079.0
3,4334,2025-10-31,2389.0
3,3013,2025-08-22,2187.0
4,3878,2025-10-13,1729.0
1,1360,2025-05-26,1663.0
3,4457,2025-05-07,1304.0
5,517,2025-03-08,1001.0
1,1089,2025-08-28,1555.0
2,754,2025-12-25,2942.0
2,754,2025-05-16,1671.0
3,4642,2025-12-15,2457.0
5,3907,2025-08-03,2029.0
4,517,2025-05-19,1101.0
5,4334,2026-01-30,2855.0
2,4642,2025-11-24,1986.0
2,546,2025-10-01,1777.0
1,2784,2026-01-09,2544.0
4,4642,2025-12-31,2032.0
3,4253,2025-08-04,2022.0
4,3907,,1868.0
5,4821,,1764.0
4,1353,2025-07-09,1726.0
1,1089,2025-06-11,1379.0
5,546,2025-12-07,2434.0
5,2784,2025-10-05,1738.0
5,2784,2025-07-06,1261.0
3,1089,2025-03-07,1004.0
2,4253,2025-05-14,1451.0
5,1209,2025-06-12,1231.0
1,2784,2025-05-19,1351.0
3,517,2025-05-13,1356.0
4,3878,2025-08-02,1494.0
3,1089,2025-07-12,1659.0
2,1209,2025-07-09,1573.0
1,546,2025-12-29,2510.0
4,2784,2025-12-24,2246.0
4,476,2025-08-27,1680.0
2,4334,2025-07-16,
2,2185,2025-09-19,1975.0
2,1089,,1958.0
4,1089,,2443.0
1,1209,2025-12-29,2947.0
5,1353,2025-11-15,2438.0
2,4821,2025-05-17,1461.0
4,2261,2026-02-14,1899.0
5,1360,2025-09-29,2115.0
2,1360,2025-09-23,1529.0
2,546,2025-06-09,1383.0
3,4642,,2554.0
3,2784,2025-12-09,2046.0
3,4642,2026-01-01,2492.0
1,3907,2025-05-31,1560.0
3,1360,2025-06-10,1499.0
2,4821,2025-06-28,1537.0
2,1089,2025-06-06,1444.0
3,546,2025-11-16,2347.0
1,959,2025-11-05,
2,4334,2025-10-23,2067.0
1,1209,2025-05-15,1260.0
4,476,2026-01-18,2472.0
5,959,2025-05-05,1285.0
2,2784,,2427.0
2,4642,2026-01-25,2264.0
4,4457,2025-09-03,1930.0
2,1360,2025-12-13,1813.0
3,4821,,1069.0
2,3907,2025-08-09,1721.0
3,546,2025-11-23,2369.0
4,2185,2025-08-18,1556.0
1,2784,2025-04-28,1221.0
1,3013,2025-11-22,2002.0
1,4821,2025-07-20,1803.0
2,959,2025-07-25,1602.0
5,2261,2025-06-30,1910.0
2,4334,2025-11-12,2181.0
2,959,2025-04-26,1246.0
5,517,2026-02-15,2406.0
3,3907,2025-11-15,2169.0
4,4334,2025-07-12,1446.0
5,517,2025-08-03,1597.0
5,2784,2025-08-23,1587.0
4,4642,2025-09-29,1676.0
2,2261,2025-09-07,1935.0
1,2185,2025-09-15,1622.0
3,476,2025-10-17,2055.0
3,2185,2025-12-05,2293.0
1,3878,2025-12-03,2129.0
4,4642,2025-09-20,1623.0
3,3013,2025-03-31,1208.0
1,754,2025-03-14,
1,2261,2025-07-16,1561.0
3,754,2025-05-14,1311.0
4,476,2025-02-28,977.0
1,3013,2025-04-08,1287.0
3,2261,2025-07-07,1626.0
