change_id,table_name,record_id,column_name,old_value,new_value,changed_by,changed_at,action
6242,products,638,price,2798.27,2528.55,1661.0,2025-10-20 11:07:22,UPDATE
8246,products,2819,price,4811.07,4995.33,2041.0,2024-05-09 15:54:59,UPDATE
3959,products,2876,,3754.41,,717.0,2025-06-23 14:55:50,UPDATE
2593,products,4105,price,4592.36,4999.36,1592.0,2024-12-23 13:20:52,UPDATE
4157,employees,98,salary,,63420,1197.0,2025-04-15 21:50:06,UPDATE
8644,products,5170,price,3587.25,3919.33,314.0,2026-01-26 06:59:48,UPDATE
5072,products,3302,,2131.52,1954.73,1261.0,2025-02-21 20:03:09,UPDATE
7919,products,2880,price,2281.67,2503.85,2219.0,2025-08-07 18:38:36,UPDATE
4174,products,5116,price,493.97,535.09,1531.0,2025-05-01 02:45:28,UPDATE
4435,products,3908,,2289.67,2427.03,1396.0,2025-12-19 02:50:44,UPDATE
4300,products,4976,price,1188.3,1174.22,157.0,2025-10-08 15:39:46,UPDATE
8704,products,926,price,1904.21,1949.61,4.0,2025-02-01 11:31:47,UPDATE
3282,employees,2888,salary,36239,42843,80.0,2026-01-21 13:02:42,UPDATE
1331,products,1363,price,,4077.06,1915.0,2024-04-20 13:27:57,UPDATE
4360,products,3871,price,3351.25,,2640.0,2024-07-28 07:06:59,UPDATE
152,employees,1781,salary,41913,46992,1784.0,2024-01-20 19:31:01,UPDATE
8014,products,3724,price,2985.78,2719.82,1223.0,2024-04-04 13:19:56,UPDATE
8838,employees,368,salary,59687,,1333.0,2024-11-18 01:11:26,UPDATE
7045,products,130,price,4423.03,4318.6,1927.0,2025-08-05 05:58:50,
2140,products,1698,price,2528.11,2313.69,1819.0,2024-12-31 04:04:03,UPDATE
2930,products,2107,price,1356.96,1484.51,2533.0,2024-05-29 12:49:27,UPDATE
1286,products,4039,price,477.83,451.52,2472.0,2024-03-24 04:49:57,UPDATE
8673,Products,4866,price,,2010.8,2801.0,2025-06-23 23:01:56,UPDATE
4470,products,2967,price,4817.36,,1113.0,2024-09-16 01:58:48,UPDATE
8181,employees,2256,salary,63023,73987,696.0,2025-04-22 20:25:56,UPDATE
9698,products,557,price,250.85,258.9,2022.0,2025-08-15 16:45:00,UPDATE
5844,products,1445,price,3574.84,3632.12,2838.0,2025-06-06 19:45:37,UPDATE
7357,employees,1987,salary,,92820,,2025-07-22 11:53:32,UPDATE
5694,products,5626,price,3606.82,3718.21,2147.0,2025-10-28 21:14:00,UPDATE
7949,products,2659,price,815.05,,,2026-01-28 00:14:58,UPDATE
4227,products,1406,PRICE,4084.12,3806.88,,2024-05-25 04:50:42,UPDATE
7210,products,4311,,429.09,470.49,1687.0,2024-05-03 04:23:58,UPDATE
2621,products,2125,price,1831.68,1890.96,564.0,2025-11-09 05:47:00,UPDATE
5835,products,620,price,3776.61,3941.66,1625.0,2024-01-29 18:01:17,UPDATE
9639,products,2470,price,4128.68,4241.23,1353.0,,UPDATE
9454,products,5073,price,792.78,733.63,2510.0,2025-07-24 13:59:55,
1899,,2677,,1430.48,1430.96,2321.0,2025-09-19 10:05:28,UPDATE
468,products,3532,price,2949.19,3095.04,1448.0,2025-04-12 03:45:27,UPDATE
422,employees,441,salary,79697,92242,2013.0,2024-08-24 20:27:43,UPDATE
4892,Employees,2525,salary,33585,38489,48.0,2025-06-08 10:05:20,UPDATE
8175,PRODUCTS,5202,price,1320.23,1219.84,1024.0,2025-05-30 22:57:59,UPDATE
9799,products,5782,price,2111.37,2022.76,922.0,2025-05-01 07:25:11,UPDATE
5100,,59,price,4561.36,4225.33,147.0,2024-05-09 00:08:06,UPDATE
7748,products,2437,price,3760.14,3702.15,1007.0,2024-04-23 04:55:42,update
4322,products,3220,price,3570.04,3776.9,630.0,2025-07-05 11:53:35,
5449,products,5375,price,1772.52,1644.05,2868.0,2024-11-29 07:34:02,UPDATE
9588,products,1035,price,791.32,822.81,200.0,2024-06-05 17:43:14,UPDATE
8388,products,1088,price,920.7,906.76,1599.0,,UPDATE
649,EMPLOYEES,65,salary,,,138.0,2026-02-10 19:11:38,UPDATE
8896,PRODUCTS,835,price,4191.1,,1007.0,2024-09-02 15:39:57,update
4059,products,174,,4666.17,4552.97,141.0,2024-06-09 15:06:22,UPDATE
3942,products,3150,price,489.96,503.17,368.0,2024-05-17 23:03:51,UPDATE
7584,products,3850,price,2749.2,2768.11,2039.0,2024-06-12 22:27:41,UPDATE
3179,employees,511,salary,42569,47876,876.0,2024-01-12 02:11:40,
6393,employees,1390,salary,49012,,,2024-12-09 03:19:57,UPDATE
9937,PRODUCTS,2115,price,1621.53,1743.09,210.0,2025-03-10 00:31:44,UPDATE
1277,PRODUCTS,858,,2654.89,2903.39,1458.0,2025-02-12 21:24:44,UPDATE
4501,products,2375,price,743.32,707.61,347.0,2025-12-04 20:01:57,UPDATE
1544,employees,724,salary,79488,93869,2176.0,2025-12-28 20:57:28,UPDATE
6189,employees,644,salary,61226,72687,1266.0,2025-08-09 21:59:49,UPDATE
3446,employees,377,salary,60340,69449,902.0,2024-10-20 10:25:43,UPDATE
315,products,85,price,2992.05,2923.66,2346.0,,UPDATE
5426,products,1753,price,4532.04,4518.06,996.0,2024-02-25 04:29:11,UPDATE
584,employees,644,salary,59604,68037,1364.0,2024-06-30 05:37:44,UPDATE
4512,products,620,price,4839.26,5032.84,1759.0,2024-12-08 09:45:25,UPDATE
1314,employees,867,salary,49917,59516,1060.0,2024-01-17 05:05:23,UPDATE
5651,products,2404,price,929.67,894.67,2388.0,2025-07-29 02:21:07,UPDATE
2092,employees,1771,salary,52016,,1434.0,2024-05-03 13:21:30,
3241,products,45,price,951.16,911.99,228.0,2025-08-15 16:51:18,Update
9220,products,5520,PRICE,4885.59,4722.06,2671.0,,UPDATE
5030,employees,1545,salary,51931,55859,846.0,2025-09-30 23:17:39,UPDATE
650,Products,361,price,,3623.35,2090.0,2024-07-09 06:21:54,UPDATE
3350,products,4792,price,457.68,422.61,377.0,2024-04-27 04:35:50,UPDATE
5097,products,4948,PRICE,4353.8,4374.77,582.0,2024-05-05 23:22:17,UPDATE
8366,products,2660,price,3730.22,4051.02,2009.0,2024-01-24 08:22:38,update
4217,products,4371,price,,1946.83,2890.0,2025-05-03 23:01:35,UPDATE
7404,employees,157,salary,60561,68887,76.0,2024-09-14 11:20:20,
3713,products,4203,price,3972.63,3710.44,2521.0,2024-06-04 14:34:44,UPDATE
5330,products,2253,price,1330.03,1272.14,,2025-07-09 07:04:26,UPDATE
4482,products,1695,price,2270.74,2169.13,2228.0,2025-10-16 19:45:25,UPDATE
447,products,418,price,3280.59,2956.77,2978.0,,UPDATE
598,products,2897,price,3386.35,3146.78,647.0,2024-03-20 05:47:23,UPDATE
4970,employees,1269,salary,53230,59242,676.0,2025-12-11 12:36:02,UPDATE
3521,products,3042,PRICE,1178.75,1293.51,884.0,2025-10-01 23:03:22,UPDATE
1182,employees,622,salary,49143,55267,1825.0,2026-01-06 18:06:55,UPDATE
7978,products,4913,price,4508.06,4797.69,376.0,2024-06-25 16:27:40,UPDATE
1982,products,5718,price,166.58,170.6,1921.0,2025-05-18 08:24:59,UPDATE
7944,products,4977,price,4482.15,4428.31,2201.0,2025-12-26 14:59:36,UPDATE
9773,products,5107,price,2886.68,2805.76,,2024-02-19 04:28:01,UPDATE
4493,products,2313,price,2582.78,2375.17,,2025-09-20 05:48:37,Update
4176,products,5803,price,2668.19,2447.13,797.0,2024-05-23 04:59:45,UPDATE
232,products,4086,price,2161.35,2072.41,1041.0,2024-12-24 08:47:43,UPDATE
3434,employees,381,salary,72563,,173.0,2024-10-06 06:30:22,UPDATE
5687,products,4484,price,4590.61,5016.83,826.0,2025-02-24 13:26:38,UPDATE
2962,employees,2243,salary,55646,59428,107.0,2025-04-02 03:39:53,UPDATE
2664,employees,433,salary,50869,55210,147.0,2025-01-25 07:23:59,UPDATE
3975,EMPLOYEES,234,salary,62705,74574,2378.0,2025-11-02 03:40:01,UPDATE
1813,products,355,price,3698.88,3915.62,751.0,2025-06-30 01:24:31,Update
753,products,4691,price,4912.22,5008.1,2877.0,2024-04-12 10:08:08,UPDATE
5915,employees,663,salary,36281,41918,2609.0,2024-12-26 07:40:19,UPDATE
8360,products,2243,price,3680.55,3645.37,797.0,2026-01-26 15:12:44,UPDATE
2163,employees,2733,salary,,47582,2538.0,2024-10-11 03:52:59,UPDATE
3287,products,4334,Price,1497.54,1354.63,1656.0,2024-01-05 08:00:11,UPDATE
4782,products,2311,price,241.54,231.1,1090.0,2025-07-04 04:17:12,UPDATE
5666,products,2416,price,1300.41,1402.66,1190.0,2025-08-17 22:52:58,UPDATE
1797,,247,salary,63537,71415,2508.0,,UPDATE
2409,products,2886,price,2611.67,2489.06,1275.0,,UPDATE
9607,products,3127,price,2997.32,3259.67,237.0,2024-08-14 20:03:21,UPDATE
4421,products,1708,price,2393.64,2402.95,2714.0,2024-06-05 05:07:15,UPDATE
9135,products,1365,price,3637.49,3610.08,2302.0,2025-06-09 05:04:44,UPDATE
5929,employees,2150,salary,53168,58676,1142.0,2025-09-02 14:29:37,UPDATE
9804,Products,5755,price,3888.99,3915.06,1852.0,2024-05-05 01:32:08,update
4217,products,4371,price,,1946.83,2890.0,2025-05-03 23:01:35,UPDATE
6711,,1370,salary,53585,61697,2176.0,2024-07-01 07:08:13,UPDATE
9295,employees,2618,SALARY,37751,42931,1456.0,2025-10-11 16:10:48,UPDATE
9695,products,4090,price,,1162.93,2680.0,2025-06-30 15:33:14,UPDATE
7929,employees,1100,salary,31339,36810,2521.0,2026-02-05 19:09:58,UPDATE
6521,PRODUCTS,4716,,3652.13,3688.04,1522.0,2025-03-14 14:29:24,UPDATE
1493,employees,2162,salary,45756,52049,2568.0,2024-05-17 09:57:40,UPDATE
6637,employees,17,salary,71225,81386,1282.0,2025-02-04 16:02:23,UPDATE
1409,products,5768,price,3398.61,3134.76,1755.0,2024-08-10 21:30:26,UPDATE
733,employees,2372,salary,70460,80048,2696.0,2025-07-16 22:05:11,UPDATE
3643,products,2013,price,,,2380.0,2024-07-08 02:28:25,UPDATE
7625,products,2963,price,4043.42,3656.08,1049.0,2025-09-01 08:43:04,UPDATE
4477,products,3079,price,3561.91,3430.89,2099.0,2025-07-22 04:00:00,UPDATE
4612,products,4984,price,165.1,151.04,491.0,2025-10-27 17:22:00,UPDATE
8779,products,211,,717.35,659.63,2788.0,2026-01-07 10:41:34,UPDATE
1550,,940,price,1031.56,1013.64,1196.0,,UPDATE
6113,,792,price,2053.46,2194.56,2698.0,2024-05-22 14:45:05,UPDATE
2737,products,3595,price,1176.04,1247.47,1995.0,2025-01-31 14:20:07,UPDATE
5551,products,3957,price,221.94,224.9,701.0,2024-10-02 17:43:50,UPDATE
693,employees,731,salary,,76084,2458.0,2024-02-08 06:02:36,UPDATE
7250,employees,2008,salary,40558,46093,787.0,2025-11-03 09:00:47,UPDATE
6787,products,5466,,1962.63,2082.14,1669.0,2024-06-30 05:25:10,UPDATE
9907,products,3615,price,4423.66,4286.08,639.0,2025-10-15 21:16:13,UPDATE
7636,products,1512,price,734.78,705.1,800.0,2025-02-23 16:09:23,UPDATE
6564,products,5313,price,4278.29,4370.49,2319.0,2025-12-28 23:40:16,UPDATE
5594,employees,1720,salary,51601,54530,1458.0,2024-07-22 14:28:36,UPDATE
5628,employees,2552,salary,56381,59443,1152.0,2025-03-01 04:29:57,UPDATE
6048,products,5542,price,466.14,482.13,18.0,2024-09-03 08:33:49,UPDATE
8346,products,4147,price,4319.18,4491.43,1894.0,2024-09-20 05:48:14,UPDATE
7761,products,1376,price,1564.95,1503.6,2423.0,2025-03-16 14:49:21,UPDATE
5284,products,2069,price,505.21,553.57,442.0,2025-04-01 23:48:59,UPDATE
5537,employees,1541,salary,78898,93080,1009.0,2026-02-15 12:44:27,UPDATE
3875,employees,1622,salary,73597,87958,975.0,2024-12-26 10:56:21,UPDATE
2105,employees,986,salary,65619,77900,1786.0,2024-11-01 06:26:25,UPDATE
9519,,1660,price,4847.5,5010.89,575.0,2025-01-17 09:58:33,UPDATE
2472,employees,443,SALARY,72764,76832,2104.0,2025-05-28 02:49:01,UPDATE
4094,products,46,price,3758.8,3904.65,2192.0,2024-01-12 11:16:58,UPDATE
8115,products,5032,price,4606.16,4447.92,2185.0,2024-10-05 16:51:32,UPDATE
1180,products,3633,price,3470.43,3582.91,2283.0,2025-03-01 19:45:58,UPDATE
6997,employees,41,salary,66256,78409,2414.0,2025-11-14 15:10:16,
8492,products,58,price,797.93,873.24,,2025-06-30 12:04:00,UPDATE
2702,products,480,price,3888.73,3705.53,2060.0,2025-04-11 15:23:02,UPDATE
9628,employees,2332,salary,59516,70280,535.0,2025-04-26 10:42:25,UPDATE
1627,PRODUCTS,4552,price,2387.02,2385.52,1982.0,2025-03-24 21:52:55,UPDATE
4761,employees,2942,salary,71452,83776,2421.0,2024-05-26 13:38:05,UPDATE
8756,products,2584,price,4444.85,4220.16,295.0,2024-12-22 21:05:45,UPDATE
1216,products,1194,price,4783.02,4543.47,2528.0,2025-12-20 16:05:53,UPDATE
4652,employees,2511,salary,30387,35433,1184.0,2025-11-17 13:41:48,UPDATE
5415,,576,price,4693.95,4363.4,1441.0,2024-10-25 01:28:09,UPDATE
7558,products,2073,price,3138.54,3389.56,8.0,2025-08-29 00:08:11,UPDATE
1282,employees,1194,salary,77613,86807,1675.0,2024-04-02 07:22:57,UPDATE
3989,EMPLOYEES,950,salary,47010,52267,1183.0,2026-02-15 18:53:48,UPDATE
7678,products,5431,price,4350.67,4737.95,1681.0,2024-03-20 04:51:57,UPDATE
1900,products,4923,price,412.64,421.82,2492.0,2024-07-23 10:59:56,UPDATE
9476,products,4793,price,2695.67,2579.26,2502.0,2025-07-29 10:01:15,Update
4777,,3728,price,2669.86,2612.71,44.0,2025-05-09 14:07:54,UPDATE
3487,,134,price,4695.93,4899.36,2605.0,2024-12-15 15:29:54,Update
5677,employees,1784,salary,50622,54131,696.0,2024-06-02 17:58:13,UPDATE
7006,products,2453,price,454.27,421.52,2541.0,2024-07-10 04:48:46,UPDATE
1911,employees,2243,Salary,46486,55269,1412.0,2024-02-04 08:50:42,UPDATE
7000,employees,2087,salary,44447,50253,1364.0,2024-07-13 07:09:01,UPDATE
4680,products,3032,price,4218.35,4595.93,1828.0,2025-09-22 12:45:41,UPDATE
7422,Products,3934,price,,4998.05,1061.0,2024-08-03 16:09:09,UPDATE
9249,products,828,price,3731.2,3820.2,477.0,2025-11-06 10:22:11,UPDATE
6186,products,884,price,3714.16,3632.88,113.0,2024-08-07 18:28:56,UPDATE
22,,2498,SALARY,51085,58139,2781.0,2026-01-14 12:22:14,UPDATE
1390,products,216,price,1972.37,1859.41,926.0,2024-07-12 15:36:24,UPDATE
7149,employees,2754,salary,67876,72989,2951.0,2025-12-08 15:40:09,UPDATE
8791,products,136,Price,,5026.22,1713.0,2024-02-03 19:12:41,UPDATE
7033,,4674,price,2896.81,2711.08,1513.0,2026-01-16 14:09:20,Update
6658,employees,2074,salary,47588,53857,2193.0,2025-05-31 11:55:40,UPDATE
8198,employees,538,salary,75561,82515,2410.0,2025-02-01 01:00:19,UPDATE
7832,products,729,Price,1606.43,1536.58,2119.0,2025-01-04 10:34:09,UPDATE
2917,products,1700,price,1470.9,1385.61,1632.0,2024-07-23 20:33:59,UPDATE
9763,products,3794,price,1027.29,1115.66,995.0,2025-06-14 11:23:57,UPDATE
2429,products,4391,price,1436.09,1363.77,1936.0,2025-10-18 03:25:27,
7852,products,5094,price,710.71,730.28,1008.0,2024-11-29 05:17:59,UPDATE
1078,products,857,price,4644.41,4555.5,1093.0,2025-12-31 19:04:57,UPDATE
9509,Products,304,price,1007.48,,896.0,,
1733,PRODUCTS,5015,price,2639.69,2426.15,1974.0,2025-12-01 00:15:04,Update
6003,products,70,price,1738.97,1903.55,2120.0,2025-12-12 16:10:36,update
8305,products,2684,price,428.89,450.85,1679.0,2025-12-20 14:48:58,UPDATE
5559,products,4835,price,1520.56,1406.98,,,UPDATE
3360,products,4919,price,1956.35,1851.41,,,UPDATE
8822,employees,1232,salary,45604,50486,1935.0,2024-07-06 13:15:01,UPDATE
6154,products,3920,price,4922.5,5396.24,2926.0,2025-02-23 20:02:03,UPDATE
361,products,823,price,1935.34,2039.1,1916.0,2024-12-30 03:02:28,
2886,products,3073,price,3645.79,3662.33,91.0,2024-10-01 11:32:27,UPDATE
8235,employees,2358,salary,38704,,371.0,2024-04-02 05:50:11,
2101,products,1890,price,2963.94,2997.87,2110.0,2025-08-04 05:29:45,UPDATE
3536,,4080,price,4178.71,3780.14,1789.0,2025-07-13 21:09:55,UPDATE
2375,PRODUCTS,2114,price,,1297.97,5.0,2025-06-19 06:41:35,update
7604,products,4711,price,4188.24,4539.28,1211.0,2026-02-13 02:02:18,UPDATE
8625,products,1160,price,4104.05,4091.85,,2024-12-01 09:07:58,UPDATE
1636,employees,2436,salary,76909,82875,1940.0,2024-03-10 13:10:53,UPDATE
3710,employees,980,salary,37610,41530,489.0,2025-02-23 01:48:20,UPDATE
8440,products,3056,price,4326.87,4469.31,431.0,2024-12-03 13:17:27,
9021,products,5368,price,4379.81,4363.46,2758.0,2024-09-20 07:50:09,UPDATE
996,products,1289,price,1746.76,1636.75,1578.0,2025-05-30 19:09:29,UPDATE
5151,products,4670,price,3974.77,4198.07,1106.0,2026-01-16 19:54:17,UPDATE
2239,employees,227,salary,61937,,2688.0,2025-07-02 07:06:08,UPDATE
5843,employees,1011,salary,70656,78848,1523.0,2024-12-29 13:32:29,UPDATE
2224,employees,2456,salary,46945,51971,735.0,2024-10-15 13:23:15,UPDATE
7731,employees,412,salary,43687,52221,1008.0,2024-02-28 20:22:08,UPDATE
5433,products,2119,price,219.07,230.26,1528.0,2024-10-21 01:20:52,UPDATE
9605,products,147,price,3918.51,3884.2,2213.0,2025-10-16 01:49:05,UPDATE
7606,products,1478,price,1572.57,1693.13,712.0,2024-09-15 12:14:00,UPDATE
5233,products,763,price,1562.1,1475.15,1364.0,2024-10-19 03:22:49,UPDATE
8245,EMPLOYEES,2846,salary,47326,54871,272.0,2025-08-19 12:03:05,UPDATE
1173,products,4992,price,4318.42,4683.52,1126.0,2024-07-05 23:56:49,UPDATE
4957,employees,2914,salary,55047,64187,1176.0,,UPDATE
7449,products,1622,price,3087.49,3024.63,1443.0,2024-07-21 13:26:26,
7100,products,1642,,2126.09,2029.92,111.0,2025-02-18 19:22:52,UPDATE
9416,products,4491,price,3662.53,3902.59,2330.0,2024-04-17 04:29:23,UPDATE
5645,employees,1832,salary,71449,79878,2437.0,2024-05-30 10:27:46,UPDATE
7800,employees,1103,salary,40532,43613,1444.0,2024-09-27 14:40:44,UPDATE
6401,products,3045,,165.61,152.37,1401.0,2024-01-22 16:40:23,UPDATE
9240,Products,2890,price,2896.17,3137.43,1823.0,2024-07-17 13:38:05,UPDATE
7009,,1465,price,3973.09,4208.85,2518.0,2025-06-24 20:09:24,UPDATE
5908,products,785,price,2418.25,2206.9,1738.0,2024-04-29 11:59:11,UPDATE
1205,EMPLOYEES,565,salary,69268,,1053.0,2026-02-03 05:35:35,UPDATE
4532,products,950,price,4587.61,4180.44,1093.0,2024-01-28 00:57:14,UPDATE
2257,products,2831,price,3447.93,3690.67,1279.0,2026-01-05 16:47:29,UPDATE
8584,products,1809,price,2002.94,2177.1,838.0,2025-07-25 03:13:32,UPDATE
3098,,1444,price,1005.67,1076.7,1758.0,2024-12-03 11:56:42,
835,products,5582,price,101.2,107.96,2117.0,2024-08-11 11:41:42,UPDATE
1318,employees,1693,salary,72635,78731,1612.0,2024-02-16 07:34:08,UPDATE
8496,employees,2860,salary,78722,84634,2730.0,2024-08-22 12:07:30,UPDATE
2174,,3247,price,345.29,375.54,311.0,,UPDATE
7248,products,1831,price,684.03,636.21,684.0,2024-10-04 15:25:06,UPDATE
6388,products,690,price,1586.3,1540.18,1240.0,2025-09-18 07:31:13,UPDATE
7013,products,1050,price,668.88,618.91,1338.0,2024-02-19 01:12:12,UPDATE
2209,products,2301,price,4747.58,4465.85,1328.0,2024-02-02 05:35:03,UPDATE
1637,products,4867,price,2944.69,2961.18,2428.0,2024-05-10 09:41:59,UPDATE
3792,products,1976,price,4622.74,4177.8,2637.0,2025-11-12 19:51:50,UPDATE
4,employees,637,salary,63634,69579,145.0,2024-02-29 07:53:52,UPDATE
9490,employees,1393,salary,58023,67732,1878.0,2025-06-04 17:45:36,UPDATE
1119,products,699,price,834.02,862.92,1637.0,2025-12-15 09:33:07,UPDATE
8610,products,5409,price,2870.08,2964.2,2401.0,2025-03-01 15:43:53,UPDATE
9487,products,2751,price,899.65,924.77,1470.0,2025-06-20 17:40:34,UPDATE
1624,products,769,price,4174.82,4572.73,636.0,2025-06-19 18:25:46,
3758,products,1597,price,736.21,718.84,2101.0,2024-12-03 08:47:48,UPDATE
6950,products,3760,price,2466.76,2259.24,2753.0,2024-06-06 07:51:33,UPDATE
2687,products,58,price,1940.02,1923.2,1689.0,2025-09-11 00:23:05,UPDATE
1689,employees,1605,salary,75383,85890,2872.0,2025-12-26 18:18:59,
6867,products,4714,Price,1623.55,1781.4,1809.0,2024-09-10 03:44:56,UPDATE
6243,employees,173,salary,38028,,1416.0,2024-03-09 21:12:38,update
9155,products,266,price,2771.23,3031.21,1292.0,2025-10-27 13:57:49,UPDATE
659,employees,800,,70957,80147,29.0,2024-04-24 23:38:48,UPDATE
2970,,5444,price,1112.22,1024.53,,2025-01-31 01:44:38,UPDATE
1752,employees,1566,salary,61289,73149,519.0,2024-11-21 11:18:41,UPDATE
194,employees,276,salary,35146,41505,2671.0,2024-06-04 19:06:11,UPDATE
6353,Products,2806,price,1866.79,1682.19,2475.0,2024-03-06 22:23:32,UPDATE
1616,products,764,price,171.91,188.07,2655.0,2024-12-16 13:22:11,UPDATE
8448,products,3074,price,2888.65,2740.75,310.0,2025-08-05 08:11:58,UPDATE
5424,products,1102,price,1877.94,1885.26,1235.0,2024-05-13 03:10:40,UPDATE
1269,,1399,salary,67246,80661,1431.0,2024-11-07 00:38:55,UPDATE
8042,employees,2927,salary,60002,67925,1114.0,2024-06-28 20:24:06,UPDATE
8121,employees,2461,salary,44778,48833,2967.0,2025-09-21 21:49:28,
8001,employees,34,salary,53367,56788,593.0,2024-12-11 00:27:16,UPDATE
4111,employees,2191,salary,76077,89447,2374.0,2024-06-21 08:44:38,UPDATE
4405,products,1940,price,662.2,655.31,851.0,2026-02-06 08:29:25,UPDATE
1713,products,1519,price,2646.04,2602.56,1905.0,,UPDATE
8680,employees,43,salary,52476,57458,423.0,2025-11-19 08:44:21,UPDATE
9875,products,3249,price,306.7,327.37,1243.0,2024-09-27 08:45:55,UPDATE
5246,products,150,price,4654.12,5104.18,1608.0,2026-02-11 05:16:58,UPDATE
4476,products,3091,price,771.14,719.47,1379.0,2025-05-02 14:26:28,UPDATE
6698,products,1812,price,724.39,696.73,1537.0,2025-01-06 10:28:26,UPDATE
178,products,3482,price,933.56,881.09,1841.0,,UPDATE
2434,employees,1959,salary,54275,60383,2488.0,2025-03-03 02:02:46,Update
1743,employees,2340,salary,44030,51091,2948.0,2024-07-08 00:32:36,UPDATE
4769,products,2324,price,134.82,127.78,,2024-06-20 15:29:52,Update
5921,employees,1979,salary,39888,43097,2381.0,2024-02-19 01:18:33,UPDATE
4568,employees,639,salary,35564,40617,912.0,2025-04-13 16:56:26,UPDATE
351,employees,2453,salary,53758,60026,2770.0,2024-10-27 02:34:04,UPDATE
1658,employees,393,salary,53157,58369,1351.0,2026-01-14 11:06:32,UPDATE
624,products,1547,price,2361.7,2560.6,931.0,2024-01-04 09:16:46,UPDATE
7888,employees,486,salary,74405,85999,1339.0,2025-07-08 23:09:03,update
5484,products,3162,price,4553.67,4786.76,799.0,2024-10-24 01:05:01,UPDATE
7704,products,734,price,424.12,421.14,,2024-05-29 22:20:01,UPDATE
9549,products,2677,price,3149.97,3402.08,1108.0,,update
6779,products,3887,,3091.71,3090.06,2485.0,,UPDATE
9694,products,585,price,3718.4,4075.94,730.0,2024-03-25 17:53:06,UPDATE
8721,PRODUCTS,5774,price,,3163.97,825.0,2026-01-20 08:14:59,UPDATE
1299,Products,3059,price,790.14,855.43,,2024-07-10 08:37:48,UPDATE
7057,products,3570,price,360.71,373.7,797.0,2025-12-01 19:08:45,
9356,products,5386,price,4133.39,4158.48,2383.0,2024-01-09 23:27:15,UPDATE
9593,products,2827,price,384.31,380.12,2725.0,2026-01-05 19:41:33,UPDATE
5421,employees,2724,salary,59867,66758,939.0,2025-01-13 23:27:27,
7753,products,3068,price,4532.2,4906.34,883.0,2024-12-31 18:52:42,UPDATE
